año,colonia,delito,fecha,latitud,longitud,mes
2024,ROMA NORTE,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-13,19.4224045998334,-99.16228453,Marzo
2024,GUERRERO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-14,19.437159679833,-99.1428525699999,Marzo
2024,CENTRO URBANO BENITO JUÁREZ,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-14,19.4117289498337,-99.1549345899999,Marzo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-14,19.4294007398336,-99.13479656,Marzo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-15,19.4369895898332,-99.1468510799999,Marzo
2024,BUENAVISTA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-12,19.4441316698334,-99.1525420499999,Marzo
2024,EX-HIPÓDROMO DE PERALVILLO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-14,19.455482469833,-99.1381064099999,Marzo
2024,ROMA NORTE,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-18,19.4188715098334,-99.1617219199999,Marzo
2024,CONDESA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-18,19.4145521198338,-99.1740855599999,Marzo
2024,ROMA NORTE,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-21,19.4199690298331,-99.1589310799999,Marzo
2024,NONOALCO TLATELOLCO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-19,19.4533791198337,-99.1383039999999,Marzo
2024,ROMA NORTE,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-02-04,19.4186486498339,-99.1622435999999,Marzo
2024,HIPÓDROMO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-24,19.4111546998336,-99.1686111699999,Marzo
2024,JUÁREZ,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-23,19.4243417398335,-99.1613718899999,Marzo
2024,ATLAMPA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-27,19.4560563098338,-99.1617945999999,Marzo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-09,19.4373158698338,-99.1368424099999,Marzo
2024,VISTA ALEGRE,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-26,19.4111019998337,-99.1331139199999,Marzo
2024,BUENAVISTA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-28,19.4394506198338,-99.1540338099999,Marzo
2024,SAN RAFAEL,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2023-03-26,19.4417379798335,-99.1608256099999,Marzo
2024,TABACALERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-28,19.4358393598332,-99.1552014599999,Marzo
2024,TABACALERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-29,19.4392238298335,-99.1547452199999,Marzo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-28,19.4401731098337,-99.1273232099999,Marzo
2024,JUÁREZ,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-30,19.4262616498338,-99.1637831899999,Marzo
2024,DOCTORES,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-30,19.4134137498332,-99.1456235599999,Marzo
2024,GUERRERO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-30,19.448045609833,-99.1375471699999,Marzo
2024,VALLE GÓMEZ,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-30,19.4573977998338,-99.1265907899999,Marzo
2024,TABACALERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-30,19.4367271698332,-99.1542465999999,Marzo
2024,JUÁREZ,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-30,19.4241292598335,-99.1627559099999,Marzo
2024,NONOALCO TLATELOLCO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-26,19.4495861198335,-99.13727796,Marzo
2024,JUÁREZ,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-31,19.4243762698335,-99.1661279399999,Marzo
2024,SAN SIMÓN TOLNAHUAC,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-31,19.4607377598332,-99.14232954,Marzo
2024,BUENAVISTA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-31,19.4397674198333,-99.1540400699999,Marzo
2024,SANTA MARIA LA RIBERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-30,19.4541273098338,-99.15895522,Marzo
2024,GUERRERO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-31,19.4449165698339,-99.1456245499999,Marzo
2024,BUENAVISTA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-31,19.4408357898335,-99.1506466299999,Marzo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-31,19.4414266298335,-99.1287763399999,Marzo
2024,GUERRERO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-31,19.4393101598337,-99.1410832099999,Marzo
2024,GUERRERO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-31,19.4491203298338,-99.1432088599999,Marzo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-31,19.4298591198334,-99.1427600399999,Marzo
2024,GUERRERO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-31,19.439872383588,-99.1413941201286,Abril
2024,SAN RAFAEL,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-03,19.4378750717195,-99.1625905003248,Abril
2024,GUERRERO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-03,19.4453153425645,-99.1472795602412,Abril
2024,ROMA SUR,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-04,19.4082834076256,-99.1669133297736,Abril
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-05,19.4259526327358,-99.1341166197179,Abril
2024,SAN RAFAEL,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-06,19.434889581354,-99.1604545701771,Abril
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-06,19.432515997986,-99.141051290231,Abril
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-08,19.4415568911607,-99.1396030802312,Abril
2024,JUÁREZ,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-08,19.4248406921302,-99.1632323296372,Abril
2024,DOCTORES,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-06,19.4105538892581,-99.1500355295623,Abril
2024,SANTA MARIA LA RIBERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-08,19.4515503727737,-99.1626908604383,Abril
2024,BUENAVISTA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-11,19.4443592997477,-99.1538724296148,Abril
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-11,19.429118706177,-99.1331698001585,Abril
2024,ROMA NORTE,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-13,19.4155326699541,-99.1563018603534,Abril
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-14,19.4366658258132,-99.1389171002726,Abril
2024,ATLAMPA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-14,19.4588292184847,-99.1629651199558,Abril
2024,NONOALCO TLATELOLCO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-14,19.4543352791834,-99.1374878895824,Abril
2024,FELIPE PESCADOR,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-14,19.4539416787948,-99.1256699896961,Abril
2024,EX-HIPÓDROMO DE PERALVILLO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-15,19.4547446091132,-99.1375498497816,Abril
2024,BUENAVISTA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-15,19.441969157805,-99.152528639796,Abril
2024,PAULINO NAVARRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-01,19.4110130367866,-99.1286073596126,Abril
2024,DOCTORES,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-04,19.4090929484104,-99.1461154796009,Abril
2024,ROMA SUR,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-16,19.4071323566104,-99.1623982796345,Abril
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-22,19.4337912017015,-99.1385462896836,Abril
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-16,19.4341661813354,-99.1409441796901,Abril
2024,PERALVILLO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-17,19.4588359597573,-99.1274519997781,Abril
2024,ATLAMPA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-19,19.4582998123307,-99.1515952302568,Abril
2024,OBRERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-19,19.4181711227869,-99.1358842000635,Abril
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-16,19.4272774565777,-99.1458621499172,Abril
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-22,19.4370597825328,-99.1460135601748,Abril
2024,BUENAVISTA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-22,19.4412058206079,-99.1542060999099,Abril
2024,MORELOS,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-22,19.4513129518344,-99.1282489498266,Abril
2024,ATLAMPA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-26,19.4568250775804,-99.1494913801665,Abril
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-26,19.4364935210915,-99.133671039672,Abril
2024,OBRERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-28,19.4145204112358,-99.1386400303883,Abril
2024,CUAUHTÉMOC,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-28,19.4278397592164,-99.1671790898046,Abril
2024,MORELOS,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-28,19.4441999972251,-99.1328053803441,Abril
2024,TABACALERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-29,19.4375315013915,-99.148184809842,Abril
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-29,19.4422707718129,-99.1299129297979,Abril
2024,JUÁREZ,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-29,19.4252131597128,-99.15984168972,Abril
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-29,19.4395233428333,-99.1236278396667,Abril
2024,SANTA MARIA LA RIBERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-29,19.4444617305817,-99.1586641999044,Abril
2024,CUAUHTÉMOC,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-29,19.4254041409424,-99.1718378696329,Abril
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-29,19.4269003536334,-99.1308174997592,Abril
2024,SANTA MARIA INSURGENTES,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-29,19.464045629663,-99.1452625400434,Abril
2024,TRANSITO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-28,19.4177546807772,-99.131894409955,Abril
2024,DOCTORES,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-29,19.4169009167707,-99.1437189302107,Abril
2024,SAN RAFAEL,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-30,19.4384774689925,-99.1681511699753,Abril
2024,BUENAVISTA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-24,19.4442271428747,-99.149094750262,Abril
2024,MORELOS,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-30,19.444140521257,-99.1307048500134,Abril
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-30,19.4407462479324,-99.1303749402363,Abril
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-30,19.4266742717195,-99.1267098699489,Abril
2024,OBRERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-30,19.4089677180742,-99.1358064101735,Abril
2024,SAN RAFAEL,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-30,19.4415417112838,-99.1640433697411,Abril
2024,TABACALERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-30,19.4376238241899,-99.1527539502748,Abril
2024,CUAUHTÉMOC,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-30,19.4354946125548,-99.1677147695272,Abril
2024,JUÁREZ,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-02,19.4266897698333,-99.1668576699999,Mayo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-02,19.4241241998335,-99.1356012199999,Mayo
2024,SANTA MARIA LA RIBERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-01,19.4495276998333,-99.1619767199999,Mayo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-03,19.4378149398331,-99.1346619999999,Mayo
2024,GUERRERO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-03,19.4374720598339,-99.14656341,Mayo
2024,JUÁREZ,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-05,19.4275731998333,-99.1647688999999,Mayo
2024,JUÁREZ,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-06,19.4263109698338,-99.1657479099999,Mayo
2024,ROMA SUR,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-01-20,19.4117647998336,-99.1598791699999,Mayo
2024,ROMA NORTE,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-07,19.4183921498337,-99.1572681099999,Mayo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-03-05,19.4341195098336,-99.1408831599999,Mayo
2024,JUÁREZ,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-06,19.4273518598334,-99.1612806899999,Mayo
2024,BUENAVISTA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-08,19.441861659833,-99.1505585599999,Mayo
2024,DOCTORES,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-08,19.4250324698334,-99.1447255199999,Mayo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-08,19.4277009298336,-99.1488888899999,Mayo
2024,MORELOS,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-10,19.4461208998337,-99.1304580899999,Mayo
2024,GUERRERO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-10,19.4383177998331,-99.1432289799999,Mayo
2024,BUENOS AIRES,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-11,19.4052514298335,-99.1457654499999,Mayo
2024,CENTRO URBANO BENITO JUÁREZ,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-10,19.4092002098339,-99.1551121499999,Mayo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-19,19.4284091898335,-99.1453000899999,Mayo
2024,SAN SIMÓN TOLNAHUAC,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-13,19.4573741898331,-99.1415879099999,Mayo
2024,TRANSITO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-13,19.4179140498331,-99.1342574399999,Mayo
2024,ROMA NORTE,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-14,19.4216692598335,-99.1708253299999,Mayo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-15,19.4268750498332,-99.1292644999999,Mayo
2024,NONOALCO TLATELOLCO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-15,19.4569341398333,-99.1481915099999,Mayo
2024,NONOALCO TLATELOLCO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-17,19.4525234498331,-99.1458204399999,Mayo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-18,19.4324680198333,-99.14148536,Mayo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-18,19.4327092498336,-99.1412392299999,Mayo
2024,MORELOS,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-18,19.4470174998332,-99.1291344199999,Mayo
2024,HIPÓDROMO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-19,19.4118257198338,-99.1720262899999,Mayo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-19,19.4377574498337,-99.14010331,Mayo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-22,19.4260263998334,-99.1388753099999,Mayo
2024,OBRERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-22,19.4121773498332,-99.1415295699999,Mayo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-24,19.4289389598332,-99.13264057,Mayo
2024,MORELOS,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-25,19.4457834598338,-99.1367071899999,Mayo
2024,BUENAVISTA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-25,19.4390417598336,-99.1531099699999,Mayo
2024,ROMA NORTE,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-26,19.4223266898338,-99.1620588899999,Mayo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-26,19.4339220898333,-99.12511781,Mayo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-27,19.4401847498338,-99.1285107999999,Mayo
2024,JUÁREZ,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-17,19.4237649998335,-99.1660013799999,Mayo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-24,19.4282156798331,-99.1396821999999,Mayo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-27,19.4401556598333,-99.13022071,Mayo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-27,19.4313355598337,-99.1479087599999,Mayo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-21,19.4430529398334,-99.1287660599999,Mayo
2024,OBRERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-27,19.4137573698338,-99.13717031,Mayo
2024,OBRERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-17,19.412666219834,-99.141431,Mayo
2024,OBRERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-19,19.4199908698338,-99.1404345599999,Mayo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-28,19.4384736698333,-99.1392141599999,Mayo
2024,CENTRO,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-05-27,19.4260276698335,-99.1279314499999,Mayo
2024,OBRERA,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,2024-04-23,19.4208838198332,-99.1432750199999,Mayo
